FileStatus,LeftFileName,RightFileName,LeftFilePath,RightFilePath,LeftNumberOfLines,RightNumberOfLines,LeftFileNamePWeaver,LeftLeafFileName,RightLeafFileName
RightOnly,,#pweaver#condseq.fugr.#pweaver#lcondseqi00.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#condseq.fugr.#pweaver#lcondseqi00.xml,,13,,,lcondseqi00.xml
RightOnly,,#pweaver#condseq.fugr.#pweaver#lcondseqi01.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#condseq.fugr.#pweaver#lcondseqi01.abap,,38,,,lcondseqi01.abap
RightOnly,,#pweaver#condseq.fugr.#pweaver#lcondseqi01.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#condseq.fugr.#pweaver#lcondseqi01.xml,,21,,,lcondseqi01.xml
RightOnly,,#pweaver#condseq.fugr.#pweaver#lcondseqt00.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#condseq.fugr.#pweaver#lcondseqt00.abap,,15,,,lcondseqt00.abap
RightOnly,,#pweaver#condseq.fugr.#pweaver#lcondseqt00.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#condseq.fugr.#pweaver#lcondseqt00.xml,,12,,,lcondseqt00.xml
RightOnly,,#pweaver#condseq.fugr.#pweaver#lcondseqtop.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#condseq.fugr.#pweaver#lcondseqtop.abap,,5,,,lcondseqtop.abap
RightOnly,,#pweaver#condseq.fugr.#pweaver#lcondseqtop.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#condseq.fugr.#pweaver#lcondseqtop.xml,,17,,,lcondseqtop.xml
RightOnly,,#pweaver#condseq.fugr.#pweaver#saplcondseq.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#condseq.fugr.#pweaver#saplcondseq.abap,,25,,,saplcondseq.abap
RightOnly,,#pweaver#condseq.fugr.#pweaver#saplcondseq.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#condseq.fugr.#pweaver#saplcondseq.xml,,19,,,saplcondseq.xml
RightOnly,,#pweaver#condseq.fugr.tableframe_#pweaver#condseq.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#condseq.fugr.tableframe_#pweaver#condseq.abap,,10,,,condseq.abap
RightOnly,,#pweaver#condseq.fugr.tableproc_#pweaver#condseq.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#condseq.fugr.tableproc_#pweaver#condseq.abap,,8,,,condseq.abap
RightOnly,,#pweaver#condseq.fugr.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#condseq.fugr.xml,,656,,,condseq.fugr.xml
RightOnly,,#pweaver#condseq.tabl.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#condseq.tabl.xml,,68,,,condseq.tabl.xml
RightOnly,,#pweaver#condseqs.tobj.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#condseqs.tobj.xml,,43,,,condseqs.tobj.xml
RightOnly,,#pweaver#condtbl.tabl.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#condtbl.tabl.xml,,78,,,condtbl.tabl.xml
RightOnly,,#pweaver#condtbl_tt.ttyp.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#condtbl_tt.ttyp.xml,,18,,,condtbl_tt.ttyp.xml
RightOnly,,#pweaver#condtyp.tabl.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#condtyp.tabl.xml,,84,,,condtyp.tabl.xml
RightOnly,,#pweaver#condvck.tabl.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#condvck.tabl.xml,,45,,,condvck.tabl.xml
RightOnly,,#pweaver#conship.tabl.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#conship.tabl.xml,,80,,,conship.tabl.xml
RightOnly,,#pweaver#consmnftid.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#consmnftid.dtel.xml,,24,,,consmnftid.dtel.xml
RightOnly,,#pweaver#consol.tabl.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#consol.tabl.xml,,64,,,consol.tabl.xml
RightOnly,,#pweaver#consolflag.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#consolflag.dtel.xml,,23,,,consolflag.dtel.xml
RightOnly,,#pweaver#consolhu.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#consolhu.dtel.xml,,23,,,consolhu.dtel.xml
RightOnly,,#pweaver#consolidation.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#consolidation.dtel.xml,,23,,,consolidation.dtel.xml
RightOnly,,#pweaver#consolkey.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#consolkey.dtel.xml,,23,,,consolkey.dtel.xml
RightOnly,,#pweaver#consolkeyups.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#consolkeyups.dtel.xml,,23,,,consolkeyups.dtel.xml
RightOnly,,#pweaver#constructdel.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#constructdel.dtel.xml,,15,,,constructdel.dtel.xml
RightOnly,,#pweaver#containercode.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#containercode.dtel.xml,,23,,,containercode.dtel.xml
RightOnly,,#pweaver#contenttype.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#contenttype.dtel.xml,,23,,,contenttype.dtel.xml
RightOnly,,#pweaver#controlledexport.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#controlledexport.dtel.xml,,23,,,controlledexport.dtel.xml
RightOnly,,#pweaver#conveyanceidno.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#conveyanceidno.dtel.xml,,23,,,conveyanceidno.dtel.xml
RightOnly,,#pweaver#count.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#count.dtel.xml,,24,,,count.dtel.xml
RightOnly,,#pweaver#cpallet.tabl.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#cpallet.tabl.xml,,210,,,cpallet.tabl.xml
RightOnly,,#pweaver#cpickuptime.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#cpickuptime.dtel.xml,,23,,,cpickuptime.dtel.xml
RightOnly,,#pweaver#createinv.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#createinv.dtel.xml,,23,,,createinv.dtel.xml
RightOnly,,#pweaver#createpwhu.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#createpwhu.dtel.xml,,23,,,createpwhu.dtel.xml
RightOnly,,#pweaver#crossdock.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#crossdock.dtel.xml,,23,,,crossdock.dtel.xml
RightOnly,,#pweaver#crossdockleg.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#crossdockleg.dtel.xml,,23,,,crossdockleg.dtel.xml
RightOnly,,#pweaver#crossdockleg_ts.tabl.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#crossdockleg_ts.tabl.xml,,36,,,crossdockleg_ts.tabl.xml
RightOnly,,#pweaver#crossdockleg_tt.ttyp.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#crossdockleg_tt.ttyp.xml,,18,,,crossdockleg_tt.ttyp.xml
RightOnly,,#pweaver#crossdockloc.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#crossdockloc.dtel.xml,,23,,,crossdockloc.dtel.xml
RightOnly,,#pweaver#croutef.fugr.#pweaver#lcrouteff00.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#croutef.fugr.#pweaver#lcrouteff00.abap,,6,,,lcrouteff00.abap
RightOnly,,#pweaver#croutef.fugr.#pweaver#lcrouteff00.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#croutef.fugr.#pweaver#lcrouteff00.xml,,13,,,lcrouteff00.xml
RightOnly,,#pweaver#croutef.fugr.#pweaver#lcroutefi00.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#croutef.fugr.#pweaver#lcroutefi00.abap,,5,,,lcroutefi00.abap
RightOnly,,#pweaver#croutef.fugr.#pweaver#lcroutefi00.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#croutef.fugr.#pweaver#lcroutefi00.xml,,13,,,lcroutefi00.xml
RightOnly,,#pweaver#croutef.fugr.#pweaver#lcrouteft00.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#croutef.fugr.#pweaver#lcrouteft00.abap,,15,,,lcrouteft00.abap
RightOnly,,#pweaver#croutef.fugr.#pweaver#lcrouteft00.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#croutef.fugr.#pweaver#lcrouteft00.xml,,12,,,lcrouteft00.xml
RightOnly,,#pweaver#croutef.fugr.#pweaver#lcrouteftop.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#croutef.fugr.#pweaver#lcrouteftop.abap,,5,,,lcrouteftop.abap
RightOnly,,#pweaver#croutef.fugr.#pweaver#lcrouteftop.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#croutef.fugr.#pweaver#lcrouteftop.xml,,17,,,lcrouteftop.xml
RightOnly,,#pweaver#croutef.fugr.#pweaver#saplcroutef.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#croutef.fugr.#pweaver#saplcroutef.abap,,20,,,saplcroutef.abap
RightOnly,,#pweaver#croutef.fugr.#pweaver#saplcroutef.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#croutef.fugr.#pweaver#saplcroutef.xml,,19,,,saplcroutef.xml
RightOnly,,#pweaver#croutef.fugr.tableframe_#pweaver#croutef.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#croutef.fugr.tableframe_#pweaver#croutef.abap,,10,,,croutef.abap
RightOnly,,#pweaver#croutef.fugr.tableproc_#pweaver#croutef.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#croutef.fugr.tableproc_#pweaver#croutef.abap,,8,,,croutef.abap
RightOnly,,#pweaver#croutef.fugr.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#croutef.fugr.xml,,879,,,croutef.fugr.xml
RightOnly,,#pweaver#croutef.tabl.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#croutef.tabl.xml,,122,,,croutef.tabl.xml
RightOnly,,#pweaver#croutefs.tobj.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#croutefs.tobj.xml,,43,,,croutefs.tobj.xml
RightOnly,,#pweaver#crouteg.fugr.#pweaver#lcroutegf00.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#crouteg.fugr.#pweaver#lcroutegf00.abap,,6,,,lcroutegf00.abap
RightOnly,,#pweaver#crouteg.fugr.#pweaver#lcroutegf00.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#crouteg.fugr.#pweaver#lcroutegf00.xml,,13,,,lcroutegf00.xml
RightOnly,,#pweaver#crouteg.fugr.#pweaver#lcroutegi00.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#crouteg.fugr.#pweaver#lcroutegi00.abap,,5,,,lcroutegi00.abap
RightOnly,,#pweaver#crouteg.fugr.#pweaver#lcroutegi00.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#crouteg.fugr.#pweaver#lcroutegi00.xml,,13,,,lcroutegi00.xml
RightOnly,,#pweaver#crouteg.fugr.#pweaver#lcroutegt00.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#crouteg.fugr.#pweaver#lcroutegt00.abap,,15,,,lcroutegt00.abap
RightOnly,,#pweaver#crouteg.fugr.#pweaver#lcroutegt00.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#crouteg.fugr.#pweaver#lcroutegt00.xml,,12,,,lcroutegt00.xml
RightOnly,,#pweaver#crouteg.fugr.#pweaver#lcroutegtop.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#crouteg.fugr.#pweaver#lcroutegtop.abap,,5,,,lcroutegtop.abap
RightOnly,,#pweaver#crouteg.fugr.#pweaver#lcroutegtop.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#crouteg.fugr.#pweaver#lcroutegtop.xml,,17,,,lcroutegtop.xml
RightOnly,,#pweaver#crouteg.fugr.#pweaver#saplcrouteg.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#crouteg.fugr.#pweaver#saplcrouteg.abap,,19,,,saplcrouteg.abap
RightOnly,,#pweaver#crouteg.fugr.#pweaver#saplcrouteg.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#crouteg.fugr.#pweaver#saplcrouteg.xml,,19,,,saplcrouteg.xml
RightOnly,,#pweaver#crouteg.fugr.tableframe_#pweaver#crouteg.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#crouteg.fugr.tableframe_#pweaver#crouteg.abap,,10,,,crouteg.abap
RightOnly,,#pweaver#crouteg.fugr.tableproc_#pweaver#crouteg.abap,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#crouteg.fugr.tableproc_#pweaver#crouteg.abap,,8,,,crouteg.abap
RightOnly,,#pweaver#crouteg.fugr.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#crouteg.fugr.xml,,2633,,,crouteg.fugr.xml
RightOnly,,#pweaver#crouteg.tabl.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#crouteg.tabl.xml,,269,,,crouteg.tabl.xml
RightOnly,,#pweaver#croutep.tabl.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#croutep.tabl.xml,,98,,,croutep.tabl.xml
RightOnly,,#pweaver#csdescription.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#csdescription.dtel.xml,,24,,,csdescription.dtel.xml
RightOnly,,#pweaver#cseropt.tabl.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#cseropt.tabl.xml,,62,,,cseropt.tabl.xml
RightOnly,,#pweaver#cservce.tabl.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#cservce.tabl.xml,,76,,,cservce.tabl.xml
RightOnly,,#pweaver#csindex.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#csindex.dtel.xml,,23,,,csindex.dtel.xml
RightOnly,,#pweaver#csppassword.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#csppassword.dtel.xml,,23,,,csppassword.dtel.xml
RightOnly,,#pweaver#cspuserid.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#cspuserid.dtel.xml,,23,,,cspuserid.dtel.xml
RightOnly,,#pweaver#cspusername.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#cspusername.dtel.xml,,23,,,cspusername.dtel.xml
RightOnly,,#pweaver#ctrateshop.doma.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#ctrateshop.doma.xml,,34,,,ctrateshop.doma.xml
RightOnly,,#pweaver#cttable_tab.ttyp.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#cttable_tab.ttyp.xml,,18,,,cttable_tab.ttyp.xml
RightOnly,,#pweaver#cunitvalue.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#cunitvalue.dtel.xml,,23,,,cunitvalue.dtel.xml
RightOnly,,#pweaver#currencyunit.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#currencyunit.dtel.xml,,23,,,currencyunit.dtel.xml
RightOnly,,#pweaver#custacc.tabl.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#custacc.tabl.xml,,180,,,custacc.tabl.xml
RightOnly,,#pweaver#custaccttextid.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#custaccttextid.dtel.xml,,23,,,custaccttextid.dtel.xml
RightOnly,,#pweaver#custaccttextid_ts.tabl.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#custaccttextid_ts.tabl.xml,,34,,,custaccttextid_ts.tabl.xml
RightOnly,,#pweaver#custaccttextid_tt.ttyp.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#custaccttextid_tt.ttyp.xml,,18,,,custaccttextid_tt.ttyp.xml
RightOnly,,#pweaver#custcon.tabl.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#custcon.tabl.xml,,101,,,custcon.tabl.xml
RightOnly,,#pweaver#customerfreight.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#customerfreight.dtel.xml,,23,,,customerfreight.dtel.xml
RightOnly,,#pweaver#customertype.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#customertype.dtel.xml,,23,,,customertype.dtel.xml
RightOnly,,#pweaver#customer_freight.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#customer_freight.dtel.xml,,23,,,customer_freight.dtel.xml
RightOnly,,#pweaver#custompacking.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#custompacking.dtel.xml,,23,,,custompacking.dtel.xml
RightOnly,,#pweaver#customs.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#customs.dtel.xml,,23,,,customs.dtel.xml
RightOnly,,#pweaver#customsvalue.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#customsvalue.dtel.xml,,23,,,customsvalue.dtel.xml
RightOnly,,#pweaver#customvalue.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#customvalue.dtel.xml,,23,,,customvalue.dtel.xml
RightOnly,,#pweaver#custorvendor.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#custorvendor.dtel.xml,,23,,,custorvendor.dtel.xml
RightOnly,,#pweaver#cust_id.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#cust_id.dtel.xml,,23,,,cust_id.dtel.xml
RightOnly,,#pweaver#cutoffday.doma.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#cutoffday.doma.xml,,61,,,cutoffday.doma.xml
RightOnly,,#pweaver#cutoffday.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#cutoffday.dtel.xml,,23,,,cutoffday.dtel.xml
RightOnly,,#pweaver#dash_notes.tabl.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#dash_notes.tabl.xml,,41,,,dash_notes.tabl.xml
RightOnly,,#pweaver#datasrc.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#datasrc.dtel.xml,,23,,,datasrc.dtel.xml
RightOnly,,#pweaver#data_tu_dlv_item.tabl.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#data_tu_dlv_item.tabl.xml,,66,,,data_tu_dlv_item.tabl.xml
RightOnly,,#pweaver#data_tu_hu_item.tabl.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#data_tu_hu_item.tabl.xml,,62,,,data_tu_hu_item.tabl.xml
RightOnly,,#pweaver#ddh_ts.tabl.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#ddh_ts.tabl.xml,,22,,,ddh_ts.tabl.xml
RightOnly,,#pweaver#ddwn_data_s.tabl.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#ddwn_data_s.tabl.xml,,34,,,ddwn_data_s.tabl.xml
RightOnly,,#pweaver#deaccountnumber.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#deaccountnumber.dtel.xml,,23,,,deaccountnumber.dtel.xml
RightOnly,,#pweaver#deaccountnumber_v1.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#deaccountnumber_v1.dtel.xml,,23,,,deaccountnumber_v1.dtel.xml
RightOnly,,#pweaver#deaform.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#deaform.dtel.xml,,23,,,deaform.dtel.xml
RightOnly,,#pweaver#declared.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#declared.dtel.xml,,15,,,declared.dtel.xml
RightOnly,,#pweaver#declaredcurr.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#declaredcurr.dtel.xml,,15,,,declaredcurr.dtel.xml
RightOnly,,#pweaver#dedescription.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#dedescription.dtel.xml,,23,,,dedescription.dtel.xml
RightOnly,,#pweaver#defcarrier.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#defcarrier.dtel.xml,,23,,,defcarrier.dtel.xml
RightOnly,,#pweaver#delbolnr.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#delbolnr.dtel.xml,,23,,,delbolnr.dtel.xml
RightOnly,,#pweaver#delcons.tabl.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#delcons.tabl.xml,,139,,,delcons.tabl.xml
RightOnly,,#pweaver#delivery.tabl.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#delivery.tabl.xml,,34,,,delivery.tabl.xml
RightOnly,,#pweaver#deliverydate.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#deliverydate.dtel.xml,,23,,,deliverydate.dtel.xml
RightOnly,,#pweaver#deliveryinst.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#deliveryinst.dtel.xml,,23,,,deliveryinst.dtel.xml
RightOnly,,#pweaver#delivery_tab.ttyp.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#delivery_tab.ttyp.xml,,18,,,delivery_tab.ttyp.xml
RightOnly,,#pweaver#delnote.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#delnote.dtel.xml,,15,,,delnote.dtel.xml
RightOnly,,#pweaver#deltrackid.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#deltrackid.dtel.xml,,23,,,deltrackid.dtel.xml
RightOnly,,#pweaver#del_statu.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#del_statu.dtel.xml,,23,,,del_statu.dtel.xml
RightOnly,,#pweaver#demeternumber.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#demeternumber.dtel.xml,,23,,,demeternumber.dtel.xml
RightOnly,,#pweaver#demeternumber_v1.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#demeternumber_v1.dtel.xml,,23,,,demeternumber_v1.dtel.xml
RightOnly,,#pweaver#demo_wa.tabl.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#demo_wa.tabl.xml,,28,,,demo_wa.tabl.xml
RightOnly,,#pweaver#deprinter.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#deprinter.dtel.xml,,24,,,deprinter.dtel.xml
RightOnly,,#pweaver#desc.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#desc.dtel.xml,,23,,,desc.dtel.xml
RightOnly,,#pweaver#deservicetype.doma.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#deservicetype.doma.xml,,16,,,deservicetype.doma.xml
RightOnly,,#pweaver#despecialoption.doma.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#despecialoption.doma.xml,,16,,,despecialoption.doma.xml
RightOnly,,#pweaver#despecialoption.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#despecialoption.dtel.xml,,23,,,despecialoption.dtel.xml
RightOnly,,#pweaver#destination.doma.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#destination.doma.xml,,30,,,destination.doma.xml
RightOnly,,#pweaver#destination.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#destination.dtel.xml,,23,,,destination.dtel.xml
RightOnly,,#pweaver#destinationtype.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#destinationtype.dtel.xml,,23,,,destinationtype.dtel.xml
RightOnly,,#pweaver#dest_cn.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#dest_cn.dtel.xml,,23,,,dest_cn.dtel.xml
RightOnly,,#pweaver#de_cancelfm.dtel.xml,,D:\Work\SAP\BaseCode\elemicatms-xc-sap-pwdt\src\#pweaver#de_cancelfm.dtel.xml,,23,,,de_cancelfm.dtel.xml
